t, x, y 
1.664500, 0.608337, 1.955832 
1.664750, 0.608187, 1.955833 
1.665000, 0.608087, 1.955834 
1.665250, 0.607937, 1.955835 
1.665500, 0.607837, 1.955835 
1.665750, 0.607687, 1.955836 
1.666000, 0.607587, 1.955837 
1.666250, 0.607437, 1.955837 
1.666500, 0.607337, 1.955838 
1.666750, 0.607187, 1.955838 
1.667000, 0.607087, 1.955839 
1.667250, 0.606937, 1.955839 
1.667500, 0.606837, 1.955840 
1.667750, 0.606686, 1.955840 
1.668000, 0.606586, 1.955841 
1.668250, 0.606436, 1.955841 
1.668500, 0.606336, 1.955841 
1.668750, 0.606186, 1.955842 
1.669000, 0.606086, 1.955842 
1.669250, 0.605936, 1.955842 
1.669500, 0.605836, 1.955842 
1.669750, 0.605686, 1.955842 
1.670000, 0.605586, 1.955843 
1.670250, 0.605436, 1.955843 
1.670500, 0.605336, 1.955843 
1.670750, 0.605186, 1.955843 
1.671000, 0.605086, 1.955843 
1.671250, 0.604936, 1.955843 
1.671500, 0.604836, 1.955843 
1.671750, 0.604686, 1.955842 
1.672000, 0.604586, 1.955842 
1.672250, 0.604436, 1.955842 
1.672500, 0.604336, 1.955842 
1.672750, 0.604186, 1.955841 
1.673000, 0.604086, 1.955841 
1.673250, 0.603936, 1.955841 
1.673500, 0.603836, 1.955841 
1.673750, 0.603686, 1.955840 
1.674000, 0.603586, 1.955840 
1.674250, 0.603436, 1.955839 
1.674500, 0.603336, 1.955839 
1.674750, 0.603186, 1.955838 
1.675000, 0.603086, 1.955838 
1.675250, 0.602936, 1.955837 
1.675500, 0.602836, 1.955836 
1.675750, 0.602686, 1.955836 
1.676000, 0.602586, 1.955835 
1.676250, 0.602436, 1.955834 
1.676500, 0.602336, 1.955833 
1.676750, 0.602186, 1.955832 
1.677000, 0.602086, 1.955832 
1.677250, 0.601936, 1.955831 
1.677500, 0.601836, 1.955830 
1.677750, 0.601686, 1.955829 
1.678000, 0.601586, 1.955828 
1.678250, 0.601436, 1.955827 
1.678500, 0.601336, 1.955826 
1.678750, 0.601186, 1.955825 
1.679000, 0.601086, 1.955824 
1.679250, 0.600937, 1.955822 
1.679500, 0.600837, 1.955821 
1.679750, 0.600687, 1.955820 
1.680000, 0.600587, 1.955819 
1.680250, 0.600437, 1.955817 
1.680500, 0.600337, 1.955816 
1.680750, 0.600187, 1.955815 
1.681000, 0.600087, 1.955813 
1.681250, 0.599937, 1.955812 
1.681500, 0.599837, 1.955811 
1.681750, 0.599687, 1.955809 
1.682000, 0.599587, 1.955808 
1.682250, 0.599438, 1.955806 
1.682500, 0.599338, 1.955804 
1.682750, 0.599188, 1.955802 
1.683000, 0.599088, 1.955801 
1.683250, 0.598938, 1.955799 
1.683500, 0.598838, 1.955798 
1.683750, 0.598688, 1.955795 
1.684000, 0.598588, 1.955794 
1.684250, 0.598438, 1.955792 
1.684500, 0.598339, 1.955790 
1.684750, 0.598189, 1.955788 
1.685000, 0.598089, 1.955786 
1.685250, 0.597939, 1.955784 
1.685500, 0.597839, 1.955782 
1.685750, 0.597689, 1.955780 
1.686000, 0.597589, 1.955778 
1.686250, 0.597440, 1.955776 
1.686500, 0.597340, 1.955774 
1.686750, 0.597190, 1.955771 
1.687000, 0.597090, 1.955770 
1.687250, 0.596940, 1.955767 
1.687500, 0.596840, 1.955765 
1.687750, 0.596691, 1.955762 
1.688000, 0.596591, 1.955760 
1.688250, 0.596441, 1.955757 
1.688500, 0.596341, 1.955756 
1.688750, 0.596191, 1.955753 
1.689000, 0.596091, 1.955751 
1.689250, 0.595942, 1.955748 
1.689500, 0.595842, 1.955745 
1.689750, 0.595692, 1.955742 
1.690000, 0.595592, 1.955740 
1.690250, 0.595442, 1.955737 
1.690500, 0.595342, 1.955735 
1.690750, 0.595193, 1.955732 
1.691000, 0.595093, 1.955729 
1.691250, 0.594943, 1.955726 
1.691500, 0.594843, 1.955724 
1.691750, 0.594694, 1.955720 
1.692000, 0.594594, 1.955718 
1.692250, 0.594444, 1.955714 
1.692500, 0.594344, 1.955712 
1.692750, 0.594194, 1.955708 
1.693000, 0.594095, 1.955706 
1.693250, 0.593945, 1.955702 
1.693500, 0.593845, 1.955700 
1.693750, 0.593695, 1.955696 
1.694000, 0.593596, 1.955693 
1.694250, 0.593446, 1.955690 
1.694500, 0.593346, 1.955687 
1.694750, 0.593196, 1.955683 
1.695000, 0.593097, 1.955680 
1.695250, 0.592947, 1.955676 
1.695500, 0.592847, 1.955674 
1.695750, 0.592697, 1.955670 
1.696000, 0.592598, 1.955667 
1.696250, 0.592448, 1.955663 
1.696500, 0.592348, 1.955660 
1.696750, 0.592199, 1.955656 
1.697000, 0.592099, 1.955653 
1.697250, 0.591949, 1.955648 
1.697500, 0.591849, 1.955645 
1.697750, 0.591700, 1.955641 
1.698000, 0.591600, 1.955638 
1.698250, 0.591450, 1.955633 
1.698500, 0.591350, 1.955630 
1.698750, 0.591201, 1.955626 
1.699000, 0.591101, 1.955623 
1.699250, 0.590951, 1.955618 
1.699500, 0.590852, 1.955615 
1.699750, 0.590702, 1.955610 
1.700000, 0.590602, 1.955607 
1.700250, 0.590453, 1.955602 
1.700500, 0.590353, 1.955599 
1.700750, 0.590203, 1.955594 
1.701000, 0.590104, 1.955591 
1.701250, 0.589954, 1.955586 
1.701500, 0.589854, 1.955582 
1.701750, 0.589705, 1.955577 
1.702000, 0.589605, 1.955574 
1.702250, 0.589455, 1.955569 
1.702500, 0.589356, 1.955565 
1.702750, 0.589206, 1.955560 
1.703000, 0.589106, 1.955556 
1.703250, 0.588957, 1.955551 
1.703500, 0.588857, 1.955547 
1.703750, 0.588708, 1.955542 
1.704000, 0.588608, 1.955538 
1.704250, 0.588458, 1.955533 
1.704500, 0.588359, 1.955529 
1.704750, 0.588209, 1.955524 
1.705000, 0.588109, 1.955520 
1.705250, 0.587960, 1.955514 
1.705500, 0.587860, 1.955510 
1.705750, 0.587711, 1.955505 
1.706000, 0.587611, 1.955501 
1.706250, 0.587462, 1.955495 
1.706500, 0.587362, 1.955491 
1.706750, 0.587212, 1.955485 
1.707000, 0.587113, 1.955481 
1.707250, 0.586963, 1.955475 
1.707500, 0.586863, 1.955471 
1.707750, 0.586714, 1.955465 
1.708000, 0.586614, 1.955461 
1.708250, 0.586465, 1.955455 
1.708500, 0.586365, 1.955451 
1.708750, 0.586216, 1.955445 
1.709000, 0.586116, 1.955440 
1.709250, 0.585967, 1.955434 
1.709500, 0.585867, 1.955430 
1.709750, 0.585718, 1.955423 
1.710000, 0.585618, 1.955419 
1.710250, 0.585468, 1.955413 
1.710500, 0.585369, 1.955408 
1.710750, 0.585219, 1.955402 
1.711000, 0.585120, 1.955397 
1.711250, 0.584970, 1.955391 
1.711500, 0.584871, 1.955386 
1.711750, 0.584721, 1.955380 
1.712000, 0.584622, 1.955375 
1.712250, 0.584472, 1.955368 
1.712500, 0.584373, 1.955364 
1.712750, 0.584223, 1.955357 
1.713000, 0.584124, 1.955352 
1.713250, 0.583974, 1.955345 
1.713500, 0.583875, 1.955341 
1.713750, 0.583725, 1.955334 
1.714000, 0.583626, 1.955329 
1.714250, 0.583476, 1.955322 
1.714500, 0.583377, 1.955317 
1.714750, 0.583227, 1.955310 
1.715000, 0.583128, 1.955305 
1.715250, 0.582978, 1.955298 
1.715500, 0.582879, 1.955293 
1.715750, 0.582729, 1.955286 
1.716000, 0.582630, 1.955281 
1.716250, 0.582481, 1.955273 
1.716500, 0.582381, 1.955268 
1.716750, 0.582232, 1.955261 
1.717000, 0.582132, 1.955256 
1.717250, 0.581983, 1.955248 
1.717500, 0.581883, 1.955243 
1.717750, 0.581734, 1.955235 
1.718000, 0.581634, 1.955230 
1.718250, 0.581485, 1.955222 
1.718500, 0.581385, 1.955217 
1.718750, 0.581236, 1.955209 
1.719000, 0.581137, 1.955204 
1.719250, 0.580987, 1.955196 
1.719500, 0.580888, 1.955191 
1.719750, 0.580739, 1.955183 
1.720000, 0.580639, 1.955177 
1.720250, 0.580490, 1.955169 
1.720500, 0.580390, 1.955164 
1.720750, 0.580241, 1.955156 
1.721000, 0.580141, 1.955150 
1.721250, 0.579992, 1.955142 
1.721500, 0.579893, 1.955137 
1.721750, 0.579743, 1.955128 
1.722000, 0.579644, 1.955123 
1.722250, 0.579495, 1.955114 
1.722500, 0.579395, 1.955109 
1.722750, 0.579246, 1.955100 
1.723000, 0.579146, 1.955094 
1.723250, 0.578997, 1.955086 
1.723500, 0.578898, 1.955080 
1.723750, 0.578749, 1.955071 
1.724000, 0.578649, 1.955066 
1.724250, 0.578500, 1.955057 
1.724500, 0.578400, 1.955051 
1.724750, 0.578251, 1.955042 
1.725000, 0.578152, 1.955036 
1.725250, 0.578003, 1.955027 
1.725500, 0.577903, 1.955022 
1.725750, 0.577754, 1.955013 
1.726000, 0.577654, 1.955007 
1.726250, 0.577505, 1.954997 
1.726500, 0.577406, 1.954991 
1.726750, 0.577257, 1.954982 
1.727000, 0.577157, 1.954976 
1.727250, 0.577008, 1.954967 
1.727500, 0.576909, 1.954961 
1.727750, 0.576760, 1.954952 
1.728000, 0.576660, 1.954945 
1.728250, 0.576511, 1.954936 
1.728500, 0.576412, 1.954930 
1.728750, 0.576262, 1.954920 
1.729000, 0.576163, 1.954914 
1.729250, 0.576014, 1.954904 
1.729500, 0.575914, 1.954898 
1.729750, 0.575765, 1.954888 
1.730000, 0.575666, 1.954882 
1.730250, 0.575517, 1.954872 
1.730500, 0.575417, 1.954866 
1.730750, 0.575268, 1.954856 
1.731000, 0.575169, 1.954849 
1.731250, 0.575020, 1.954840 
1.731500, 0.574921, 1.954833 
1.731750, 0.574771, 1.954823 
1.732000, 0.574672, 1.954816 
1.732250, 0.574523, 1.954806 
1.732500, 0.574424, 1.954800 
1.732750, 0.574275, 1.954790 
1.733000, 0.574175, 1.954783 
1.733250, 0.574026, 1.954773 
1.733500, 0.573927, 1.954766 
1.733750, 0.573778, 1.954756 
1.734000, 0.573678, 1.954749 
1.734250, 0.573529, 1.954738 
1.734500, 0.573430, 1.954731 
1.734750, 0.573281, 1.954721 
1.735000, 0.573182, 1.954714 
1.735250, 0.573033, 1.954704 
1.735500, 0.572933, 1.954697 
1.735750, 0.572784, 1.954686 
1.736000, 0.572685, 1.954679 
1.736250, 0.572536, 1.954668 
1.736500, 0.572437, 1.954661 
1.736750, 0.572288, 1.954650 
1.737000, 0.572188, 1.954643 
1.737250, 0.572040, 1.954632 
1.737500, 0.571940, 1.954625 
1.737750, 0.571791, 1.954614 
1.738000, 0.571692, 1.954607 
1.738250, 0.571543, 1.954596 
1.738500, 0.571444, 1.954589 
1.738750, 0.571295, 1.954578 
1.739000, 0.571195, 1.954570 
1.739250, 0.571047, 1.954559 
1.739500, 0.570947, 1.954552 
1.739750, 0.570798, 1.954540 
1.740000, 0.570699, 1.954533 
1.740250, 0.570550, 1.954522 
1.740500, 0.570451, 1.954514 
1.740750, 0.570302, 1.954503 
1.741000, 0.570203, 1.954495 
1.741250, 0.570054, 1.954484 
1.741500, 0.569955, 1.954476 
1.741750, 0.569806, 1.954464 
1.742000, 0.569706, 1.954457 
1.742250, 0.569558, 1.954445 
1.742500, 0.569458, 1.954437 
1.742750, 0.569310, 1.954426 
1.743000, 0.569210, 1.954418 
1.743250, 0.569061, 1.954406 
1.743500, 0.568962, 1.954398 
1.743750, 0.568813, 1.954386 
1.744000, 0.568714, 1.954378 
1.744250, 0.568565, 1.954367 
1.744500, 0.568466, 1.954359 
1.744750, 0.568317, 1.954347 
1.745000, 0.568218, 1.954339 
1.745250, 0.568069, 1.954326 
1.745500, 0.567970, 1.954318 
1.745750, 0.567821, 1.954306 
1.746000, 0.567722, 1.954298 
1.746250, 0.567573, 1.954286 
1.746500, 0.567474, 1.954278 
1.746750, 0.567325, 1.954265 
1.747000, 0.567226, 1.954257 
1.747250, 0.567077, 1.954245 
1.747500, 0.566978, 1.954236 
1.747750, 0.566829, 1.954224 
1.748000, 0.566730, 1.954216 
1.748250, 0.566581, 1.954203 
1.748500, 0.566482, 1.954195 
1.748750, 0.566334, 1.954182 
1.749000, 0.566234, 1.954174 
1.749250, 0.566086, 1.954161 
1.749500, 0.565987, 1.954152 
1.749750, 0.565838, 1.954139 
1.750000, 0.565739, 1.954131 
1.750250, 0.565590, 1.954118 
1.750500, 0.565491, 1.954109 
1.750750, 0.565342, 1.954096 
1.751000, 0.565243, 1.954088 
1.751250, 0.565094, 1.954075 
1.751500, 0.564995, 1.954066 
1.751750, 0.564847, 1.954053 
1.752000, 0.564747, 1.954044 
1.752250, 0.564599, 1.954031 
1.752500, 0.564500, 1.954022 
1.752750, 0.564351, 1.954009 
1.753000, 0.564252, 1.954000 
1.753250, 0.564103, 1.953987 
1.753500, 0.564004, 1.953978 
1.753750, 0.563855, 1.953964 
1.754000, 0.563756, 1.953955 
1.754250, 0.563608, 1.953942 
1.754500, 0.563509, 1.953933 
1.754750, 0.563360, 1.953919 
1.755000, 0.563261, 1.953910 
1.755250, 0.563112, 1.953896 
1.755500, 0.563013, 1.953887 
1.755750, 0.562865, 1.953874 
1.756000, 0.562766, 1.953864 
1.756250, 0.562617, 1.953851 
1.756500, 0.562518, 1.953841 
1.756750, 0.562369, 1.953827 
1.757000, 0.562270, 1.953818 
1.757250, 0.562122, 1.953804 
1.757500, 0.562023, 1.953795 
1.757750, 0.561874, 1.953781 
1.758000, 0.561775, 1.953771 
1.758250, 0.561627, 1.953757 
1.758500, 0.561528, 1.953748 
1.758750, 0.561379, 1.953734 
1.759000, 0.561280, 1.953724 
1.759250, 0.561132, 1.953710 
1.759500, 0.561033, 1.953700 
1.759750, 0.560884, 1.953686 
1.760000, 0.560785, 1.953676 
1.760250, 0.560636, 1.953662 
1.760500, 0.560537, 1.953652 
1.760750, 0.560389, 1.953638 
1.761000, 0.560290, 1.953628 
1.761250, 0.560142, 1.953613 
1.761500, 0.560043, 1.953603 
1.761750, 0.559894, 1.953589 
1.762000, 0.559795, 1.953579 
1.762250, 0.559647, 1.953564 
1.762500, 0.559548, 1.953554 
1.762750, 0.559399, 1.953539 
1.763000, 0.559300, 1.953530 
1.763250, 0.559152, 1.953515 
1.763500, 0.559053, 1.953505 
1.763750, 0.558904, 1.953490 
1.764000, 0.558805, 1.953480 
1.764250, 0.558657, 1.953465 
1.764500, 0.558558, 1.953454 
1.764750, 0.558410, 1.953439 
1.765000, 0.558311, 1.953429 
1.765250, 0.558162, 1.953414 
1.765500, 0.558063, 1.953404 
1.765750, 0.557915, 1.953388 
1.766000, 0.557816, 1.953378 
1.766250, 0.557668, 1.953363 
1.766500, 0.557569, 1.953353 
1.766750, 0.557420, 1.953337 
1.767000, 0.557322, 1.953327 
1.767250, 0.557173, 1.953311 
1.767500, 0.557074, 1.953301 
1.767750, 0.556926, 1.953285 
1.768000, 0.556827, 1.953275 
1.768250, 0.556679, 1.953259 
1.768500, 0.556580, 1.953248 
1.768750, 0.556432, 1.953233 
1.769000, 0.556333, 1.953222 
1.769250, 0.556184, 1.953206 
1.769500, 0.556085, 1.953196 
1.769750, 0.555937, 1.953180 
1.770000, 0.555838, 1.953169 
1.770250, 0.555690, 1.953153 
1.770500, 0.555591, 1.953142 
1.770750, 0.555443, 1.953126 
1.771000, 0.555344, 1.953116 
1.771250, 0.555196, 1.953099 
1.771500, 0.555097, 1.953089 
1.771750, 0.554949, 1.953072 
1.772000, 0.554850, 1.953061 
1.772250, 0.554702, 1.953045 
1.772500, 0.554603, 1.953034 
1.772750, 0.554454, 1.953018 
1.773000, 0.554356, 1.953007 
1.773250, 0.554207, 1.952990 
1.773500, 0.554109, 1.952979 
1.773750, 0.553960, 1.952963 
1.774000, 0.553862, 1.952952 
1.774250, 0.553713, 1.952935 
1.774500, 0.553615, 1.952924 
1.774750, 0.553466, 1.952907 
1.775000, 0.553368, 1.952896 
1.775250, 0.553219, 1.952879 
1.775500, 0.553121, 1.952868 
1.775750, 0.552973, 1.952851 
1.776000, 0.552874, 1.952840 
1.776250, 0.552726, 1.952823 
1.776500, 0.552627, 1.952812 
1.776750, 0.552479, 1.952795 
1.777000, 0.552380, 1.952783 
1.777250, 0.552232, 1.952766 
1.777500, 0.552133, 1.952755 
1.777750, 0.551985, 1.952737 
1.778000, 0.551886, 1.952726 
1.778250, 0.551738, 1.952709 
1.778500, 0.551639, 1.952697 
1.778750, 0.551491, 1.952680 
1.779000, 0.551392, 1.952668 
1.779250, 0.551244, 1.952651 
1.779500, 0.551146, 1.952639 
1.779750, 0.550998, 1.952622 
1.780000, 0.550899, 1.952610 
1.780250, 0.550751, 1.952592 
1.780500, 0.550652, 1.952581 
1.780750, 0.550504, 1.952563 
1.781000, 0.550405, 1.952551 
1.781250, 0.550257, 1.952534 
1.781500, 0.550159, 1.952522 
1.781750, 0.550011, 1.952504 
1.782000, 0.549912, 1.952492 
1.782250, 0.549764, 1.952474 
1.782500, 0.549665, 1.952462 
1.782750, 0.549517, 1.952444 
1.783000, 0.549418, 1.952432 
1.783250, 0.549270, 1.952414 
1.783500, 0.549172, 1.952402 
1.783750, 0.549024, 1.952384 
1.784000, 0.548925, 1.952372 
1.784250, 0.548777, 1.952354 
1.784500, 0.548679, 1.952342 
1.784750, 0.548531, 1.952323 
1.785000, 0.548432, 1.952311 
1.785250, 0.548284, 1.952293 
1.785500, 0.548185, 1.952281 
1.785750, 0.548037, 1.952262 
1.786000, 0.547939, 1.952250 
1.786250, 0.547791, 1.952231 
1.786500, 0.547692, 1.952219 
1.786750, 0.547544, 1.952200 
1.787000, 0.547446, 1.952188 
1.787250, 0.547298, 1.952169 
1.787500, 0.547199, 1.952157 
1.787750, 0.547051, 1.952138 
1.788000, 0.546953, 1.952126 
1.788250, 0.546805, 1.952107 
1.788500, 0.546706, 1.952094 
1.788750, 0.546558, 1.952075 
1.789000, 0.546460, 1.952063 
1.789250, 0.546312, 1.952044 
1.789500, 0.546213, 1.952031 
1.789750, 0.546065, 1.952012 
1.790000, 0.545967, 1.951999 
1.790250, 0.545819, 1.951980 
1.790500, 0.545721, 1.951967 
1.790750, 0.545573, 1.951948 
1.791000, 0.545474, 1.951935 
1.791250, 0.545326, 1.951916 
1.791500, 0.545228, 1.951903 
1.791750, 0.545080, 1.951884 
1.792000, 0.544981, 1.951871 
1.792250, 0.544834, 1.951852 
1.792500, 0.544735, 1.951839 
1.792750, 0.544587, 1.951819 
1.793000, 0.544489, 1.951806 
1.793250, 0.544341, 1.951787 
1.793500, 0.544243, 1.951773 
1.793750, 0.544095, 1.951754 
1.794000, 0.543996, 1.951741 
1.794250, 0.543849, 1.951721 
1.794500, 0.543750, 1.951708 
1.794750, 0.543602, 1.951688 
1.795000, 0.543504, 1.951675 
1.795250, 0.543356, 1.951655 
1.795500, 0.543258, 1.951642 
1.795750, 0.543110, 1.951622 
1.796000, 0.543012, 1.951608 
1.796250, 0.542864, 1.951588 
1.796500, 0.542765, 1.951575 
1.796750, 0.542618, 1.951555 
1.797000, 0.542519, 1.951541 
1.797250, 0.542372, 1.951521 
1.797500, 0.542273, 1.951508 
1.797750, 0.542125, 1.951487 
1.798000, 0.542027, 1.951474 
1.798250, 0.541879, 1.951453 
1.798500, 0.541781, 1.951440 
1.798750, 0.541633, 1.951419 
1.799000, 0.541535, 1.951406 
1.799250, 0.541387, 1.951385 
1.799500, 0.541289, 1.951372 
1.799750, 0.541141, 1.951351 
1.800000, 0.541043, 1.951337 
1.800250, 0.540895, 1.951317 
1.800500, 0.540797, 1.951303 
1.800750, 0.540649, 1.951282 
1.801000, 0.540551, 1.951268 
1.801250, 0.540403, 1.951248 
1.801500, 0.540305, 1.951234 
1.801750, 0.540157, 1.951213 
1.802000, 0.540059, 1.951199 
1.802250, 0.539911, 1.951178 
1.802500, 0.539813, 1.951164 
1.802750, 0.539665, 1.951143 
1.803000, 0.539567, 1.951129 
1.803250, 0.539420, 1.951108 
1.803500, 0.539321, 1.951094 
1.803750, 0.539174, 1.951072 
1.804000, 0.539075, 1.951058 
1.804250, 0.538928, 1.951037 
1.804500, 0.538830, 1.951023 
1.804750, 0.538682, 1.951002 
1.805000, 0.538584, 1.950987 
1.805250, 0.538436, 1.950966 
1.805500, 0.538338, 1.950952 
1.805750, 0.538190, 1.950930 
1.806000, 0.538092, 1.950916 
1.806250, 0.537945, 1.950894 
1.806500, 0.537846, 1.950880 
1.806750, 0.537699, 1.950858 
1.807000, 0.537601, 1.950844 
1.807250, 0.537453, 1.950822 
1.807500, 0.537355, 1.950807 
1.807750, 0.537208, 1.950786 
1.808000, 0.537109, 1.950771 
1.808250, 0.536962, 1.950749 
1.808500, 0.536864, 1.950735 
1.808750, 0.536716, 1.950713 
1.809000, 0.536618, 1.950698 
1.809250, 0.536471, 1.950676 
1.809500, 0.536372, 1.950661 
1.809750, 0.536225, 1.950639 
1.810000, 0.536127, 1.950624 
1.810250, 0.535979, 1.950602 
1.810500, 0.535881, 1.950588 
1.810750, 0.535734, 1.950565 
1.811000, 0.535636, 1.950550 
1.811250, 0.535488, 1.950528 
1.811500, 0.535390, 1.950513 
1.811750, 0.535243, 1.950491 
1.812000, 0.535145, 1.950476 
1.812250, 0.534997, 1.950453 
1.812500, 0.534899, 1.950438 
